voter,team,bias1,bias2,bias3,bias0_ap,bias0_mean,n
pat-dooley,notre-dame-fighting-irish,0.0926730373451684,-0.3573690224444271,-0.3377370209121719,0.5901639344262295,-1.7991311475409837,61
don-williams,notre-dame-fighting-irish,0.0946291932654769,-0.2668337977240834,-0.2496332002127005,0.5161290322580645,-1.6393763440860216,93
marc-weiszer,notre-dame-fighting-irish,0.0980558864418555,-0.2458557707539022,-0.2260562140296852,0.9590163934426228,-1.2481311475409835,122
michael-lev,notre-dame-fighting-irish,0.1015698204207761,-0.2537236323826606,-0.2319198657209605,0.7608695652173914,-1.5193405797101451,138
dave-reardon,notre-dame-fighting-irish,0.1074719251877834,-0.1672802778374439,-0.1476500719018778,1.037037037037037,-1.3831111111111112,81
pete-martini,notre-dame-fighting-irish,0.1123958764142701,-0.2906626495108904,-0.2551313306071091,0.8235294117647058,-1.5308823529411766,51
garland-gillen,notre-dame-fighting-irish,0.1151932629053787,-0.2346751285826991,-0.2124254232945678,1.0147058823529411,-1.3262426470588238,136
john-clay,notre-dame-fighting-irish,0.1284479280609311,-0.193288350776964,-0.1771277177434928,0.7364341085271318,-1.375782945736434,129
nathan-baird,notre-dame-fighting-irish,0.1542205639851069,-0.2581959149932224,-0.2287063126072414,1.1578947368421053,-1.3374385964912283,57
james-kratch,notre-dame-fighting-irish,0.2088913586413586,-0.2367403467521253,-0.2038959939842293,1.78,-0.7243600000000001,50
