voter,team,bias1,bias2,bias3,bias0_ap,bias0_mean,n
johnny-mcgonigal,illinois-fighting-illini,0.0621498599439775,-0.0290426161493696,-0.0365914786967418,1.0,-0.5003333333333337,6
stephen-wagner,illinois-fighting-illini,0.0695611577964519,-0.0243018765098028,-0.0255263157894736,1.2,-0.3556000000000004,5
jack-ebling,illinois-fighting-illini,0.0724673202614379,-0.065246044825728,-0.0619674185463658,1.25,-1.04225,4
mike-barber,illinois-fighting-illini,0.0881185807656395,-0.0451610001442881,-0.0427299308878256,1.5,-0.79225,4
blair-kerkhoff,illinois-fighting-illini,0.0913271741445115,-0.0068987840743875,-0.0148749398749398,1.6666666666666667,0.0144999999999999,6
matt-baker,illinois-fighting-illini,0.0936203375324194,0.0308135180671228,0.0241178244406423,1.5714285714285714,0.7055714285714281,7
joe-arruda,illinois-fighting-illini,0.1052631578947368,0.0383702531645569,0.0,2.0,0.7759999999999998,1
jordan-mcpherson,illinois-fighting-illini,0.1052631578947368,0.0383702531645569,0.0,2.0,0.7759999999999998,1
david-paschall,illinois-fighting-illini,0.1052631578947368,0.0383702531645569,0.0,2.0,0.7759999999999998,1
creg-stephenson,illinois-fighting-illini,0.1052631578947368,0.0383702531645569,0.0,2.0,0.7759999999999998,1
ben-portnoy,illinois-fighting-illini,0.1186974789915966,-0.018173218074058,-0.0147812713602187,2.25,-0.0422500000000001,4
stephen-hargis,illinois-fighting-illini,0.122782446311858,-0.037451040038699,-0.037037037037037,2.0,-0.6596666666666663,3
adam-grosbard,illinois-fighting-illini,0.1282679738562091,0.0263977592458592,0.0252813852813852,2.2,0.6443999999999995,5
colten-bartholomew,illinois-fighting-illini,0.1334033613445377,-0.0026768721730565,0.0,2.25,-0.0422500000000001,4
emily-leiker,illinois-fighting-illini,0.1578947368421052,0.0878164556962025,0.0476190476190476,3.0,1.7759999999999998,1
henry-greenstein,illinois-fighting-illini,0.1578947368421052,0.0878164556962025,0.0476190476190476,3.0,1.7759999999999998,1
dustin-dopirak,illinois-fighting-illini,0.1611811391223155,0.0228776409598296,0.0258522727272727,2.75,0.4577499999999999,4
dave-reardon,illinois-fighting-illini,0.1752256458138811,0.0086517216972702,0.0095238095238095,3.0,0.3403333333333336,3
pete-martini,illinois-fighting-illini,0.1774042950513538,0.0103606914833869,0.0111111111111111,3.0,0.3403333333333336,3
darren-haynes,illinois-fighting-illini,0.2127917833800186,0.1034208773389249,0.1026298701298701,3.6,2.0443999999999996,5
andy-yamashita,illinois-fighting-illini,0.2631578947368421,0.1867088607594936,0.1428571428571428,5.0,3.776,1
dave-preston,illinois-fighting-illini,0.2631578947368421,0.1867088607594936,0.1428571428571428,5.0,3.776,1
nate-mink,illinois-fighting-illini,0.2721755368814192,0.1237322899006125,0.1291666666666666,4.333333333333333,2.2443333333333335,3
mike-berardino,illinois-fighting-illini,0.3054777466542172,0.122738899347122,0.1234126984126984,5.0,2.3403333333333336,3
mason-young,illinois-fighting-illini,0.3157894736842105,0.2361550632911392,0.1904761904761904,6.0,4.776,1
