voter,team,bias1,bias2,bias3,bias0_ap,bias0_mean,n
matt-baker,georgia-bulldogs,0.1396119053682079,-1.007269184265218,-0.957528349335072,0.1092436974789916,-2.0653445378151263,119
josh-furlong,georgia-bulldogs,0.1472898110829145,-1.0953058743008055,-1.0342194523229005,0.1724137931034483,-2.030011494252874,87
steve-batterson,georgia-bulldogs,0.1488047397047396,-0.5856072072262481,-0.5544873773285538,0.112,-2.056664,125
dylan-sinn,georgia-bulldogs,0.1495305164319249,-0.7028563199896714,-0.6570087189805498,0.2394366197183098,-1.982774647887324,71
matt-brown,georgia-bulldogs,0.1557580374807265,-0.93225450892439,-0.8840222919004433,0.5042016806722689,-1.6703865546218486,119
robert-cessna,georgia-bulldogs,0.1565412253679517,-0.7860488845819341,-0.7484844172344172,0.2702702702702703,-1.813256756756757,148
david-briggs,georgia-bulldogs,0.160757158393446,-0.8587539498563777,-0.804044898555315,0.2230769230769231,-1.9059307692307697,130
adam-jude,georgia-bulldogs,0.1682445906583837,-0.2886267498326341,-0.2607368294641434,1.5172413793103448,-0.7039999999999998,58
rece-davis,georgia-bulldogs,0.2099638689974824,-0.8698176103040538,-0.8155264786567308,0.4369747899159664,-1.7376134453781515,119
ron-counts,georgia-bulldogs,0.2412426035502958,-1.1707031444032554,-1.105896667435129,0.5230769230769231,-1.6326153846153846,65
don-williams,georgia-bulldogs,0.2823405336160438,-0.8929516149504771,-0.8350605177135789,0.3469387755102041,-1.8803775510204088,98
kirk-bohls,georgia-bulldogs,0.2877332775746088,-0.6170944116374789,-0.5802051562166063,0.8783783783783784,-1.2081756756756754,148
david-jablonski,georgia-bulldogs,0.3565367965367966,-1.073431564295529,-1.020705009276438,0.4428571428571428,-1.7163857142857135,70
