voter,team,bias1,bias2,bias3,bias0_ap,bias0_mean,n
chris-murray,alabama-crimson-tide,0.13495466609239065,-1.0957002186960634,-1.0467865135529806,0.40718562874251496,-1.781694610778443,167
chris-murray,ohio-state-buckeyes,0.0394433034184587,-0.7003411947443643,-0.6567710206051983,0.37888198757763975,-1.722583850931677,161
garland-gillen,alabama-crimson-tide,-0.06148655070810759,-1.4083470747538835,-1.3545997914261387,-0.029940119760479042,-2.218820359281437,167
garland-gillen,ohio-state-buckeyes,0.07480658755704801,-0.6156947159557679,-0.5805724584928692,0.36585365853658536,-1.7084817073170733,164
jon-wilner,alabama-crimson-tide,0.1337677458934944,-1.2530007069595652,-1.2200128547433935,0.30538922155688625,-1.8834910179640716,167
kirk-bohls,alabama-crimson-tide,0.234984061181666,-1.0492871836032844,-1.014247977571331,0.49700598802395207,-1.691874251497006,167
kirk-bohls,ohio-state-buckeyes,0.041893517110908406,-0.8180012542958413,-0.8028605853667532,0.30625,-1.8189875,160
michael-lev,alabama-crimson-tide,0.16826475254618964,-1.0583234723271497,-1.021681744735637,0.3532934131736527,-1.8355868263473054,167
michael-lev,ohio-state-buckeyes,0.0006914749259246787,-0.753683393834258,-0.7381844577538357,0.12727272727272726,-1.9343151515151518,165
robert-cessna,alabama-crimson-tide,0.08644976175096657,-1.159630844015494,-1.1117718961092455,0.1746987951807229,-2.0112409638554216,166
robert-cessna,ohio-state-buckeyes,-0.051649490681904026,-0.7897526698985745,-0.7488604120704571,-0.054878048780487805,-2.117036585365854,164
tom-murphy,alabama-crimson-tide,-0.012377841719159085,-1.3203310482930242,-1.2722665059491407,-0.16167664670658682,-2.3505568862275448,167
tom-murphy,ohio-state-buckeyes,0.041244900086363515,-0.6315769542423102,-0.6081236037710684,0.2621951219512195,-1.8121402439024388,164
