year,week,voters
2016,8,"('tod-palmer', 'steve-wiseman', 'bob-holt', 'stephen-schramm', 'elton-alexander', 'jon-rothstein', 'bj-rains', 'jp-butler', 'mark-berman', 'clay-fowler', 'john-feinstein', 'andrew-lopez', 'rick-bozich', 'john-mcnamara', 'patrick-murray', 'mike-barber', 'doug-haller', 'dick-vitale', 'scott-richey', 'zach-osterman', 'kevin-lyttle', 'chris-murray', 'joe-juliano', 'kevin-brockway', 'paul-klee', 'joe-leadingham', 'krista-pirtle', 'richard-croome', 'hugh-kellenberger', 'mandy-mitchell', 'geoff-grammer', 'christian-caple', 'marcus-fuller', 'seth-davis', 'cecil-hurt', 'craig-meyer', 'justin-ferguson', 'chris-goff', 'kelly-hines', 'terry-toohey', 'jason-butt', 'mitch-vingle', 'john-bohnenkamp', 'david-cloninger', 'matt-vautour', 'matt-velazquez', 'craig-handel', 'doug-doughty', 'dana-oneil', 'kevin-mcnamara', 'scott-mansch', 'jerry-carino', 'dave-borges', 'matt-mccoy', 'chris-dachille', 'tony-parks', 'jon-nyatawa', 'shannon-ryan', 'soren-petro', 'scott-wolf', 'graham-couch', 'sheldon-mickles', 'cormac-gordon', 'tyson-alger', 'jon-wilner')"
2016,9,"('tod-palmer', 'steve-wiseman', 'bob-holt', 'stephen-schramm', 'elton-alexander', 'jon-rothstein', 'bj-rains', 'jp-butler', 'mark-berman', 'clay-fowler', 'john-feinstein', 'andrew-lopez', 'rick-bozich', 'john-mcnamara', 'patrick-murray', 'mike-barber', 'doug-haller', 'dick-vitale', 'scott-richey', 'zach-osterman', 'kevin-lyttle', 'chris-murray', 'joe-juliano', 'kevin-brockway', 'paul-klee', 'joe-leadingham', 'krista-pirtle', 'richard-croome', 'hugh-kellenberger', 'mandy-mitchell', 'geoff-grammer', 'christian-caple', 'marcus-fuller', 'seth-davis', 'cecil-hurt', 'craig-meyer', 'justin-ferguson', 'chris-goff', 'kelly-hines', 'terry-toohey', 'jason-butt', 'mitch-vingle', 'john-bohnenkamp', 'david-cloninger', 'matt-vautour', 'matt-velazquez', 'craig-handel', 'doug-doughty', 'dana-oneil', 'kevin-mcnamara', 'scott-mansch', 'jerry-carino', 'dave-borges', 'matt-mccoy', 'chris-dachille', 'tony-parks', 'jon-nyatawa', 'shannon-ryan', 'soren-petro', 'scott-wolf', 'graham-couch', 'sheldon-mickles', 'cormac-gordon', 'tyson-alger', 'jon-wilner')"
2016,10,"('tod-palmer', 'steve-wiseman', 'bob-holt', 'stephen-schramm', 'elton-alexander', 'jon-rothstein', 'bj-rains', 'jp-butler', 'mark-berman', 'clay-fowler', 'john-feinstein', 'andrew-lopez', 'rick-bozich', 'john-mcnamara', 'patrick-murray', 'mike-barber', 'doug-haller', 'dick-vitale', 'scott-richey', 'zach-osterman', 'kevin-lyttle', 'chris-murray', 'joe-juliano', 'kevin-brockway', 'paul-klee', 'joe-leadingham', 'krista-pirtle', 'richard-croome', 'hugh-kellenberger', 'mandy-mitchell', 'geoff-grammer', 'christian-caple', 'marcus-fuller', 'seth-davis', 'cecil-hurt', 'craig-meyer', 'justin-ferguson', 'chris-goff', 'kelly-hines', 'terry-toohey', 'jason-butt', 'mitch-vingle', 'john-bohnenkamp', 'david-cloninger', 'matt-vautour', 'matt-velazquez', 'craig-handel', 'doug-doughty', 'dana-oneil', 'kevin-mcnamara', 'scott-mansch', 'jerry-carino', 'dave-borges', 'matt-mccoy', 'chris-dachille', 'tony-parks', 'jon-nyatawa', 'shannon-ryan', 'soren-petro', 'scott-wolf', 'graham-couch', 'sheldon-mickles', 'cormac-gordon', 'tyson-alger', 'jon-wilner')"
2016,11,"('tod-palmer', 'steve-wiseman', 'bob-holt', 'stephen-schramm', 'elton-alexander', 'jon-rothstein', 'bj-rains', 'jp-butler', 'mark-berman', 'clay-fowler', 'john-feinstein', 'andrew-lopez', 'rick-bozich', 'john-mcnamara', 'patrick-murray', 'mike-barber', 'doug-haller', 'dick-vitale', 'scott-richey', 'zach-osterman', 'kevin-lyttle', 'chris-murray', 'joe-juliano', 'kevin-brockway', 'paul-klee', 'joe-leadingham', 'krista-pirtle', 'richard-croome', 'hugh-kellenberger', 'mandy-mitchell', 'geoff-grammer', 'christian-caple', 'marcus-fuller', 'seth-davis', 'cecil-hurt', 'craig-meyer', 'justin-ferguson', 'chris-goff', 'kelly-hines', 'terry-toohey', 'jason-butt', 'mitch-vingle', 'john-bohnenkamp', 'david-cloninger', 'matt-vautour', 'matt-velazquez', 'craig-handel', 'doug-doughty', 'dana-oneil', 'kevin-mcnamara', 'scott-mansch', 'jerry-carino', 'dave-borges', 'matt-mccoy', 'chris-dachille', 'tony-parks', 'jon-nyatawa', 'shannon-ryan', 'soren-petro', 'scott-wolf', 'graham-couch', 'sheldon-mickles', 'cormac-gordon', 'tyson-alger', 'jon-wilner')"
2016,12,"('tod-palmer', 'steve-wiseman', 'bob-holt', 'stephen-schramm', 'elton-alexander', 'jon-rothstein', 'bj-rains', 'jp-butler', 'mark-berman', 'clay-fowler', 'john-feinstein', 'andrew-lopez', 'rick-bozich', 'john-mcnamara', 'patrick-murray', 'mike-barber', 'doug-haller', 'dick-vitale', 'scott-richey', 'zach-osterman', 'kevin-lyttle', 'chris-murray', 'joe-juliano', 'kevin-brockway', 'paul-klee', 'joe-leadingham', 'krista-pirtle', 'richard-croome', 'hugh-kellenberger', 'mandy-mitchell', 'geoff-grammer', 'christian-caple', 'marcus-fuller', 'seth-davis', 'cecil-hurt', 'craig-meyer', 'justin-ferguson', 'chris-goff', 'kelly-hines', 'terry-toohey', 'jason-butt', 'mitch-vingle', 'john-bohnenkamp', 'david-cloninger', 'matt-vautour', 'matt-velazquez', 'craig-handel', 'doug-doughty', 'dana-oneil', 'kevin-mcnamara', 'scott-mansch', 'jerry-carino', 'dave-borges', 'matt-mccoy', 'chris-dachille', 'tony-parks', 'jon-nyatawa', 'shannon-ryan', 'soren-petro', 'scott-wolf', 'graham-couch', 'sheldon-mickles', 'cormac-gordon', 'tyson-alger', 'jon-wilner')"
2016,13,"('tod-palmer', 'steve-wiseman', 'bob-holt', 'stephen-schramm', 'elton-alexander', 'jon-rothstein', 'bj-rains', 'jp-butler', 'mark-berman', 'clay-fowler', 'john-feinstein', 'andrew-lopez', 'rick-bozich', 'john-mcnamara', 'patrick-murray', 'mike-barber', 'doug-haller', 'dick-vitale', 'scott-richey', 'zach-osterman', 'kevin-lyttle', 'chris-murray', 'joe-juliano', 'kevin-brockway', 'paul-klee', 'joe-leadingham', 'krista-pirtle', 'richard-croome', 'hugh-kellenberger', 'mandy-mitchell', 'geoff-grammer', 'christian-caple', 'marcus-fuller', 'seth-davis', 'cecil-hurt', 'craig-meyer', 'justin-ferguson', 'chris-goff', 'kelly-hines', 'terry-toohey', 'jason-butt', 'mitch-vingle', 'john-bohnenkamp', 'david-cloninger', 'matt-vautour', 'matt-velazquez', 'craig-handel', 'doug-doughty', 'dana-oneil', 'kevin-mcnamara', 'scott-mansch', 'jerry-carino', 'dave-borges', 'matt-mccoy', 'chris-dachille', 'tony-parks', 'jon-nyatawa', 'shannon-ryan', 'soren-petro', 'scott-wolf', 'graham-couch', 'sheldon-mickles', 'cormac-gordon', 'tyson-alger', 'jon-wilner')"
2016,14,"('tod-palmer', 'steve-wiseman', 'bob-holt', 'stephen-schramm', 'elton-alexander', 'jon-rothstein', 'bj-rains', 'jp-butler', 'mark-berman', 'clay-fowler', 'john-feinstein', 'andrew-lopez', 'rick-bozich', 'john-mcnamara', 'patrick-murray', 'mike-barber', 'doug-haller', 'dick-vitale', 'scott-richey', 'zach-osterman', 'kevin-lyttle', 'chris-murray', 'joe-juliano', 'kevin-brockway', 'paul-klee', 'joe-leadingham', 'krista-pirtle', 'richard-croome', 'hugh-kellenberger', 'mandy-mitchell', 'geoff-grammer', 'christian-caple', 'marcus-fuller', 'seth-davis', 'cecil-hurt', 'craig-meyer', 'justin-ferguson', 'chris-goff', 'kelly-hines', 'terry-toohey', 'jason-butt', 'mitch-vingle', 'john-bohnenkamp', 'david-cloninger', 'matt-vautour', 'matt-velazquez', 'craig-handel', 'doug-doughty', 'dana-oneil', 'kevin-mcnamara', 'scott-mansch', 'jerry-carino', 'dave-borges', 'matt-mccoy', 'chris-dachille', 'tony-parks', 'jon-nyatawa', 'shannon-ryan', 'soren-petro', 'scott-wolf', 'graham-couch', 'sheldon-mickles', 'cormac-gordon', 'tyson-alger', 'jon-wilner')"
2016,15,"('tod-palmer', 'steve-wiseman', 'bob-holt', 'stephen-schramm', 'elton-alexander', 'jon-rothstein', 'bj-rains', 'jp-butler', 'mark-berman', 'clay-fowler', 'john-feinstein', 'andrew-lopez', 'rick-bozich', 'john-mcnamara', 'patrick-murray', 'mike-barber', 'doug-haller', 'dick-vitale', 'scott-richey', 'zach-osterman', 'kevin-lyttle', 'chris-murray', 'joe-juliano', 'kevin-brockway', 'paul-klee', 'joe-leadingham', 'krista-pirtle', 'richard-croome', 'hugh-kellenberger', 'mandy-mitchell', 'geoff-grammer', 'christian-caple', 'marcus-fuller', 'seth-davis', 'cecil-hurt', 'craig-meyer', 'justin-ferguson', 'chris-goff', 'kelly-hines', 'terry-toohey', 'jason-butt', 'mitch-vingle', 'john-bohnenkamp', 'david-cloninger', 'matt-vautour', 'matt-velazquez', 'craig-handel', 'doug-doughty', 'dana-oneil', 'kevin-mcnamara', 'scott-mansch', 'jerry-carino', 'dave-borges', 'matt-mccoy', 'chris-dachille', 'tony-parks', 'jon-nyatawa', 'shannon-ryan', 'soren-petro', 'scott-wolf', 'graham-couch', 'sheldon-mickles', 'cormac-gordon', 'tyson-alger', 'jon-wilner')"
2016,16,"('tod-palmer', 'steve-wiseman', 'bob-holt', 'stephen-schramm', 'elton-alexander', 'jon-rothstein', 'bj-rains', 'jp-butler', 'mark-berman', 'clay-fowler', 'john-feinstein', 'andrew-lopez', 'rick-bozich', 'john-mcnamara', 'patrick-murray', 'mike-barber', 'doug-haller', 'dick-vitale', 'scott-richey', 'zach-osterman', 'kevin-lyttle', 'chris-murray', 'joe-juliano', 'kevin-brockway', 'paul-klee', 'joe-leadingham', 'krista-pirtle', 'richard-croome', 'hugh-kellenberger', 'mandy-mitchell', 'geoff-grammer', 'christian-caple', 'marcus-fuller', 'seth-davis', 'cecil-hurt', 'craig-meyer', 'justin-ferguson', 'chris-goff', 'kelly-hines', 'terry-toohey', 'jason-butt', 'mitch-vingle', 'john-bohnenkamp', 'david-cloninger', 'matt-vautour', 'matt-velazquez', 'craig-handel', 'doug-doughty', 'dana-oneil', 'kevin-mcnamara', 'scott-mansch', 'jerry-carino', 'dave-borges', 'matt-mccoy', 'chris-dachille', 'tony-parks', 'jon-nyatawa', 'shannon-ryan', 'soren-petro', 'scott-wolf', 'graham-couch', 'sheldon-mickles', 'cormac-gordon', 'tyson-alger', 'jon-wilner')"
2016,17,"('tod-palmer', 'steve-wiseman', 'bob-holt', 'stephen-schramm', 'elton-alexander', 'jon-rothstein', 'bj-rains', 'jp-butler', 'mark-berman', 'clay-fowler', 'john-feinstein', 'andrew-lopez', 'rick-bozich', 'john-mcnamara', 'patrick-murray', 'mike-barber', 'doug-haller', 'dick-vitale', 'scott-richey', 'zach-osterman', 'kevin-lyttle', 'chris-murray', 'joe-juliano', 'kevin-brockway', 'paul-klee', 'joe-leadingham', 'krista-pirtle', 'richard-croome', 'hugh-kellenberger', 'mandy-mitchell', 'geoff-grammer', 'christian-caple', 'marcus-fuller', 'seth-davis', 'cecil-hurt', 'craig-meyer', 'justin-ferguson', 'chris-goff', 'kelly-hines', 'terry-toohey', 'jason-butt', 'mitch-vingle', 'john-bohnenkamp', 'david-cloninger', 'matt-vautour', 'matt-velazquez', 'craig-handel', 'doug-doughty', 'dana-oneil', 'kevin-mcnamara', 'scott-mansch', 'jerry-carino', 'dave-borges', 'matt-mccoy', 'chris-dachille', 'tony-parks', 'jon-nyatawa', 'shannon-ryan', 'soren-petro', 'scott-wolf', 'graham-couch', 'sheldon-mickles', 'cormac-gordon', 'tyson-alger', 'jon-wilner')"
2016,18,"('tod-palmer', 'steve-wiseman', 'bob-holt', 'stephen-schramm', 'elton-alexander', 'jon-rothstein', 'bj-rains', 'jp-butler', 'mark-berman', 'clay-fowler', 'john-feinstein', 'andrew-lopez', 'rick-bozich', 'john-mcnamara', 'patrick-murray', 'mike-barber', 'doug-haller', 'dick-vitale', 'scott-richey', 'zach-osterman', 'kevin-lyttle', 'chris-murray', 'joe-juliano', 'kevin-brockway', 'paul-klee', 'joe-leadingham', 'krista-pirtle', 'richard-croome', 'hugh-kellenberger', 'mandy-mitchell', 'geoff-grammer', 'christian-caple', 'marcus-fuller', 'seth-davis', 'cecil-hurt', 'craig-meyer', 'justin-ferguson', 'chris-goff', 'kelly-hines', 'terry-toohey', 'jason-butt', 'mitch-vingle', 'john-bohnenkamp', 'david-cloninger', 'matt-vautour', 'matt-velazquez', 'craig-handel', 'doug-doughty', 'dana-oneil', 'kevin-mcnamara', 'scott-mansch', 'jerry-carino', 'dave-borges', 'matt-mccoy', 'chris-dachille', 'tony-parks', 'jon-nyatawa', 'shannon-ryan', 'soren-petro', 'scott-wolf', 'graham-couch', 'sheldon-mickles', 'cormac-gordon', 'tyson-alger', 'jon-wilner')"
2016,19,"('tod-palmer', 'steve-wiseman', 'bob-holt', 'stephen-schramm', 'elton-alexander', 'jon-rothstein', 'bj-rains', 'jp-butler', 'mark-berman', 'clay-fowler', 'john-feinstein', 'andrew-lopez', 'rick-bozich', 'john-mcnamara', 'patrick-murray', 'mike-barber', 'doug-haller', 'dick-vitale', 'scott-richey', 'zach-osterman', 'kevin-lyttle', 'chris-murray', 'joe-juliano', 'kevin-brockway', 'paul-klee', 'joe-leadingham', 'krista-pirtle', 'richard-croome', 'hugh-kellenberger', 'mandy-mitchell', 'geoff-grammer', 'christian-caple', 'marcus-fuller', 'seth-davis', 'cecil-hurt', 'craig-meyer', 'justin-ferguson', 'chris-goff', 'kelly-hines', 'terry-toohey', 'jason-butt', 'mitch-vingle', 'john-bohnenkamp', 'david-cloninger', 'matt-vautour', 'matt-velazquez', 'craig-handel', 'doug-doughty', 'dana-oneil', 'kevin-mcnamara', 'scott-mansch', 'jerry-carino', 'dave-borges', 'matt-mccoy', 'chris-dachille', 'tony-parks', 'jon-nyatawa', 'shannon-ryan', 'soren-petro', 'scott-wolf', 'graham-couch', 'sheldon-mickles', 'cormac-gordon', 'tyson-alger', 'jon-wilner')"
2017,1,"('bob-holt', 'lauren-brownlow', 'brant-wilkerson', 'mark-cooper', 'elton-alexander', 'jon-rothstein', 'bj-rains', 'jp-butler', 'mark-berman', 'john-feinstein', 'andrew-lopez', 'rick-bozich', 'john-mcnamara', 'norm-wood', 'brian-mcinnis', 'joey-knight', 'doug-haller', 'dick-vitale', 'jesse-newell', 'david-cobb', 'kevin-lyttle', 'scott-richey', 'chris-murray', 'joe-juliano', 'kevin-brockway', 'paul-klee', 'justin-jackson', 'zach-osterman', 'richard-croome', 'gary-damato', 'luke-decock', 'geoff-grammer', 'scott-gleeson', 'marcus-fuller', 'seth-davis', 'cecil-hurt', 'craig-meyer', 'justin-ferguson', 'chris-goff', 'lindsay-schnell', 'terry-toohey', 'carlos-silva', 'thuc-nhi-nguyen', 'dave-matter', 'jason-butt', 'antonio-morales', 'john-bohnenkamp', 'david-cloninger', 'matt-vautour', 'doug-doughty', 'ben-steele', 'kevin-mcnamara', 'theo-lawson', 'scott-mansch', 'jerry-carino', 'dave-borges', 'matt-mccoy', 'chris-dachille', 'tony-parks', 'jon-nyatawa', 'shannon-ryan', 'scott-wolf', 'graham-couch', 'sheldon-mickles', 'tyson-alger', 'jon-wilner', 'joe-rexrode')"
2017,2,"('bob-holt', 'lauren-brownlow', 'brant-wilkerson', 'mark-cooper', 'elton-alexander', 'jon-rothstein', 'bj-rains', 'jp-butler', 'mark-berman', 'john-feinstein', 'andrew-lopez', 'rick-bozich', 'john-mcnamara', 'norm-wood', 'brian-mcinnis', 'joey-knight', 'doug-haller', 'dick-vitale', 'jesse-newell', 'david-cobb', 'kevin-lyttle', 'scott-richey', 'chris-murray', 'joe-juliano', 'kevin-brockway', 'paul-klee', 'justin-jackson', 'zach-osterman', 'richard-croome', 'gary-damato', 'luke-decock', 'geoff-grammer', 'scott-gleeson', 'marcus-fuller', 'seth-davis', 'cecil-hurt', 'craig-meyer', 'justin-ferguson', 'chris-goff', 'lindsay-schnell', 'terry-toohey', 'carlos-silva', 'thuc-nhi-nguyen', 'dave-matter', 'jason-butt', 'antonio-morales', 'john-bohnenkamp', 'david-cloninger', 'matt-vautour', 'doug-doughty', 'ben-steele', 'kevin-mcnamara', 'theo-lawson', 'scott-mansch', 'jerry-carino', 'dave-borges', 'matt-mccoy', 'chris-dachille', 'tony-parks', 'jon-nyatawa', 'shannon-ryan', 'scott-wolf', 'graham-couch', 'sheldon-mickles', 'tyson-alger', 'jon-wilner', 'joe-rexrode')"
2017,3,"('bob-holt', 'lauren-brownlow', 'brant-wilkerson', 'mark-cooper', 'elton-alexander', 'jon-rothstein', 'bj-rains', 'jp-butler', 'mark-berman', 'john-feinstein', 'andrew-lopez', 'rick-bozich', 'john-mcnamara', 'norm-wood', 'brian-mcinnis', 'joey-knight', 'doug-haller', 'dick-vitale', 'jesse-newell', 'david-cobb', 'kevin-lyttle', 'scott-richey', 'chris-murray', 'joe-juliano', 'kevin-brockway', 'paul-klee', 'justin-jackson', 'zach-osterman', 'richard-croome', 'gary-damato', 'luke-decock', 'geoff-grammer', 'scott-gleeson', 'marcus-fuller', 'seth-davis', 'cecil-hurt', 'craig-meyer', 'justin-ferguson', 'chris-goff', 'lindsay-schnell', 'terry-toohey', 'carlos-silva', 'thuc-nhi-nguyen', 'dave-matter', 'jason-butt', 'antonio-morales', 'john-bohnenkamp', 'david-cloninger', 'matt-vautour', 'doug-doughty', 'ben-steele', 'kevin-mcnamara', 'theo-lawson', 'scott-mansch', 'jerry-carino', 'dave-borges', 'matt-mccoy', 'chris-dachille', 'tony-parks', 'jon-nyatawa', 'shannon-ryan', 'scott-wolf', 'graham-couch', 'sheldon-mickles', 'tyson-alger', 'jon-wilner', 'joe-rexrode')"
2017,4,"('bob-holt', 'lauren-brownlow', 'brant-wilkerson', 'mark-cooper', 'elton-alexander', 'jon-rothstein', 'bj-rains', 'jp-butler', 'mark-berman', 'john-feinstein', 'andrew-lopez', 'rick-bozich', 'john-mcnamara', 'norm-wood', 'brian-mcinnis', 'joey-knight', 'doug-haller', 'dick-vitale', 'jesse-newell', 'david-cobb', 'kevin-lyttle', 'scott-richey', 'chris-murray', 'joe-juliano', 'kevin-brockway', 'paul-klee', 'justin-jackson', 'zach-osterman', 'richard-croome', 'gary-damato', 'luke-decock', 'geoff-grammer', 'scott-gleeson', 'marcus-fuller', 'seth-davis', 'cecil-hurt', 'craig-meyer', 'justin-ferguson', 'chris-goff', 'lindsay-schnell', 'terry-toohey', 'carlos-silva', 'thuc-nhi-nguyen', 'dave-matter', 'jason-butt', 'antonio-morales', 'john-bohnenkamp', 'david-cloninger', 'matt-vautour', 'doug-doughty', 'ben-steele', 'kevin-mcnamara', 'theo-lawson', 'scott-mansch', 'jerry-carino', 'dave-borges', 'matt-mccoy', 'chris-dachille', 'tony-parks', 'jon-nyatawa', 'shannon-ryan', 'scott-wolf', 'graham-couch', 'sheldon-mickles', 'tyson-alger', 'jon-wilner', 'joe-rexrode')"
2017,5,"('bob-holt', 'lauren-brownlow', 'brant-wilkerson', 'mark-cooper', 'elton-alexander', 'jon-rothstein', 'bj-rains', 'jp-butler', 'mark-berman', 'john-feinstein', 'andrew-lopez', 'rick-bozich', 'john-mcnamara', 'norm-wood', 'brian-mcinnis', 'joey-knight', 'doug-haller', 'dick-vitale', 'jesse-newell', 'david-cobb', 'kevin-lyttle', 'scott-richey', 'chris-murray', 'joe-juliano', 'kevin-brockway', 'paul-klee', 'justin-jackson', 'zach-osterman', 'richard-croome', 'gary-damato', 'luke-decock', 'geoff-grammer', 'scott-gleeson', 'marcus-fuller', 'seth-davis', 'cecil-hurt', 'craig-meyer', 'justin-ferguson', 'chris-goff', 'lindsay-schnell', 'terry-toohey', 'carlos-silva', 'thuc-nhi-nguyen', 'dave-matter', 'jason-butt', 'antonio-morales', 'john-bohnenkamp', 'david-cloninger', 'matt-vautour', 'doug-doughty', 'ben-steele', 'kevin-mcnamara', 'theo-lawson', 'scott-mansch', 'jerry-carino', 'dave-borges', 'matt-mccoy', 'chris-dachille', 'tony-parks', 'jon-nyatawa', 'shannon-ryan', 'scott-wolf', 'graham-couch', 'sheldon-mickles', 'tyson-alger', 'jon-wilner', 'joe-rexrode')"
2017,6,"('bob-holt', 'lauren-brownlow', 'brant-wilkerson', 'mark-cooper', 'elton-alexander', 'jon-rothstein', 'bj-rains', 'jp-butler', 'mark-berman', 'john-feinstein', 'andrew-lopez', 'rick-bozich', 'john-mcnamara', 'norm-wood', 'brian-mcinnis', 'joey-knight', 'doug-haller', 'dick-vitale', 'jesse-newell', 'david-cobb', 'kevin-lyttle', 'scott-richey', 'chris-murray', 'joe-juliano', 'kevin-brockway', 'paul-klee', 'justin-jackson', 'zach-osterman', 'richard-croome', 'gary-damato', 'luke-decock', 'geoff-grammer', 'scott-gleeson', 'marcus-fuller', 'seth-davis', 'cecil-hurt', 'craig-meyer', 'justin-ferguson', 'chris-goff', 'lindsay-schnell', 'terry-toohey', 'carlos-silva', 'thuc-nhi-nguyen', 'dave-matter', 'jason-butt', 'antonio-morales', 'john-bohnenkamp', 'david-cloninger', 'matt-vautour', 'doug-doughty', 'ben-steele', 'kevin-mcnamara', 'theo-lawson', 'scott-mansch', 'jerry-carino', 'dave-borges', 'matt-mccoy', 'chris-dachille', 'tony-parks', 'jon-nyatawa', 'shannon-ryan', 'scott-wolf', 'graham-couch', 'sheldon-mickles', 'tyson-alger', 'jon-wilner', 'joe-rexrode')"
2017,7,"('bob-holt', 'lauren-brownlow', 'brant-wilkerson', 'mark-cooper', 'elton-alexander', 'jon-rothstein', 'bj-rains', 'jp-butler', 'mark-berman', 'john-feinstein', 'andrew-lopez', 'rick-bozich', 'john-mcnamara', 'norm-wood', 'brian-mcinnis', 'joey-knight', 'doug-haller', 'dick-vitale', 'jesse-newell', 'david-cobb', 'kevin-lyttle', 'scott-richey', 'chris-murray', 'joe-juliano', 'kevin-brockway', 'paul-klee', 'justin-jackson', 'zach-osterman', 'richard-croome', 'gary-damato', 'luke-decock', 'geoff-grammer', 'scott-gleeson', 'marcus-fuller', 'seth-davis', 'cecil-hurt', 'craig-meyer', 'justin-ferguson', 'chris-goff', 'lindsay-schnell', 'terry-toohey', 'carlos-silva', 'thuc-nhi-nguyen', 'dave-matter', 'jason-butt', 'antonio-morales', 'john-bohnenkamp', 'david-cloninger', 'matt-vautour', 'doug-doughty', 'ben-steele', 'kevin-mcnamara', 'theo-lawson', 'scott-mansch', 'jerry-carino', 'dave-borges', 'matt-mccoy', 'chris-dachille', 'tony-parks', 'jon-nyatawa', 'shannon-ryan', 'scott-wolf', 'graham-couch', 'sheldon-mickles', 'tyson-alger', 'jon-wilner', 'joe-rexrode')"
2017,8,"('bob-holt', 'lauren-brownlow', 'brant-wilkerson', 'mark-cooper', 'elton-alexander', 'jon-rothstein', 'bj-rains', 'jp-butler', 'mark-berman', 'john-feinstein', 'andrew-lopez', 'rick-bozich', 'john-mcnamara', 'norm-wood', 'brian-mcinnis', 'joey-knight', 'doug-haller', 'dick-vitale', 'jesse-newell', 'david-cobb', 'kevin-lyttle', 'scott-richey', 'chris-murray', 'joe-juliano', 'kevin-brockway', 'paul-klee', 'justin-jackson', 'zach-osterman', 'richard-croome', 'gary-damato', 'luke-decock', 'geoff-grammer', 'scott-gleeson', 'marcus-fuller', 'seth-davis', 'cecil-hurt', 'craig-meyer', 'justin-ferguson', 'chris-goff', 'lindsay-schnell', 'terry-toohey', 'carlos-silva', 'thuc-nhi-nguyen', 'dave-matter', 'jason-butt', 'antonio-morales', 'john-bohnenkamp', 'david-cloninger', 'matt-vautour', 'doug-doughty', 'ben-steele', 'kevin-mcnamara', 'theo-lawson', 'scott-mansch', 'jerry-carino', 'dave-borges', 'matt-mccoy', 'chris-dachille', 'tony-parks', 'jon-nyatawa', 'shannon-ryan', 'scott-wolf', 'graham-couch', 'sheldon-mickles', 'tyson-alger', 'jon-wilner', 'joe-rexrode')"
2017,9,"('bob-holt', 'lauren-brownlow', 'brant-wilkerson', 'mark-cooper', 'elton-alexander', 'jon-rothstein', 'bj-rains', 'jp-butler', 'mark-berman', 'john-feinstein', 'andrew-lopez', 'rick-bozich', 'john-mcnamara', 'norm-wood', 'brian-mcinnis', 'joey-knight', 'doug-haller', 'dick-vitale', 'jesse-newell', 'david-cobb', 'kevin-lyttle', 'scott-richey', 'chris-murray', 'joe-juliano', 'kevin-brockway', 'paul-klee', 'justin-jackson', 'zach-osterman', 'richard-croome', 'gary-damato', 'luke-decock', 'geoff-grammer', 'scott-gleeson', 'marcus-fuller', 'seth-davis', 'cecil-hurt', 'craig-meyer', 'justin-ferguson', 'chris-goff', 'lindsay-schnell', 'terry-toohey', 'carlos-silva', 'thuc-nhi-nguyen', 'dave-matter', 'jason-butt', 'antonio-morales', 'john-bohnenkamp', 'david-cloninger', 'matt-vautour', 'doug-doughty', 'ben-steele', 'kevin-mcnamara', 'theo-lawson', 'scott-mansch', 'jerry-carino', 'dave-borges', 'matt-mccoy', 'chris-dachille', 'tony-parks', 'jon-nyatawa', 'shannon-ryan', 'scott-wolf', 'graham-couch', 'sheldon-mickles', 'tyson-alger', 'jon-wilner', 'joe-rexrode')"
2017,10,"('bob-holt', 'lauren-brownlow', 'brant-wilkerson', 'mark-cooper', 'elton-alexander', 'jon-rothstein', 'bj-rains', 'jp-butler', 'mark-berman', 'john-feinstein', 'andrew-lopez', 'rick-bozich', 'john-mcnamara', 'norm-wood', 'brian-mcinnis', 'joey-knight', 'doug-haller', 'dick-vitale', 'jesse-newell', 'david-cobb', 'kevin-lyttle', 'scott-richey', 'chris-murray', 'joe-juliano', 'kevin-brockway', 'paul-klee', 'justin-jackson', 'zach-osterman', 'richard-croome', 'gary-damato', 'luke-decock', 'geoff-grammer', 'scott-gleeson', 'marcus-fuller', 'seth-davis', 'cecil-hurt', 'craig-meyer', 'justin-ferguson', 'chris-goff', 'lindsay-schnell', 'terry-toohey', 'carlos-silva', 'thuc-nhi-nguyen', 'dave-matter', 'jason-butt', 'antonio-morales', 'john-bohnenkamp', 'david-cloninger', 'matt-vautour', 'doug-doughty', 'ben-steele', 'kevin-mcnamara', 'theo-lawson', 'scott-mansch', 'jerry-carino', 'dave-borges', 'matt-mccoy', 'chris-dachille', 'tony-parks', 'jon-nyatawa', 'shannon-ryan', 'scott-wolf', 'graham-couch', 'sheldon-mickles', 'tyson-alger', 'jon-wilner', 'joe-rexrode')"
